# x xmin xmax y dy cont model deabs resol fit_mask
562.0039999999999 562.0020000000001 562.0060049999998 0.9923930 0.0102471 1.0000000 0.9999999 0.9923931 46794.671 0.0000000e+00
562.0080100000001 562.0060049999998 562.01001 0.9844480 0.0108755 1.0000000 0.9999999 0.9844481 46775.531 0.0000000e+00
562.0120099999995 562.01001 562.0140150000002 1.0061400 0.0111102 1.0000000 0.9999999 1.0061401 46775.864 0.0000000e+00
562.0160199999998 562.0140150000002 562.01802 1.0007700 0.0107016 1.0000000 0.9999999 1.0007701 46795.672 0.0000000e+00
562.02002 562.01802 562.0220200000002 1.0093000 0.0102370 1.0000000 0.9999999 1.0093001 46893.619 0.0000000e+00
562.0240200000001 562.0220200000002 562.026 1.0207300 0.0099999 1.0000000 0.9999999 1.0207301 46991.975 0.0000000e+00
562.0279799999998 562.026 562.0299799999997 1.0009900 0.0096340 1.0000000 0.9999999 1.0009901 46972.669 0.0000000e+00
562.03198 562.0299799999997 562.0339849999997 1.0026800 0.0094126 1.0000000 0.9999999 1.0026801 46875.061 0.0000000e+00
562.0359900000002 562.0339849999997 562.0379900000001 1.0050900 0.0097286 1.0000000 0.9999999 1.0050901 46797.335 0.0000000e+00
562.03999 562.0379900000001 562.0419899999998 1.0002900 0.0102335 1.0000000 0.9999999 1.0002901 46797.668 0.0000000e+00
562.0439900000002 562.0419899999998 562.0459950000001 1.0019300 0.0109187 1.0000000 0.9999999 1.0019301 46798.001 0.0000000e+00
562.0479999999999 562.0459950000001 562.05 1.0002500 0.0111292 1.0000000 0.9999999 1.0002501 46778.860 0.0000000e+00
562.0519999999997 562.05 562.0540050000002 1.0094100 0.0106488 1.0000000 0.9999999 1.0094101 46779.193 0.0000000e+00
562.0560100000001 562.0540050000002 562.0580099999999 0.9929720 0.0100422 1.0000000 0.9999999 0.9929721 46799.002 0.0000000e+00
562.06001 562.0580099999999 562.0620099999998 0.9945440 0.0096797 1.0000000 0.9999999 0.9945441 46799.335 0.0000000e+00
562.0640099999998 562.0620099999998 562.0660149999998 0.9888790 0.0095173 1.0000000 0.9999999 0.9888791 46799.668 0.0000000e+00
562.0680199999997 562.0660149999998 562.0700200000001 0.9935000 0.0095441 1.0000000 0.9999999 0.9935001 46878.067 0.0000000e+00
562.07202 562.0700200000001 562.0740000000001 1.0010500 0.0098052 1.0000000 0.9999999 1.0010501 46976.349 0.0000000e+00
562.0759799999996 562.0740000000001 562.0779799999997 0.9880830 0.0102485 1.0000000 0.9999999 0.9880831 46996.319 0.0000000e+00
562.0799800000002 562.0779799999997 562.0819799999999 0.9871010 0.0108216 1.0000000 0.9999999 0.9871011 46898.622 0.0000000e+00
562.08398 562.0819799999999 562.0859850000002 1.0058300 0.0109681 1.0000000 0.9999999 1.0058301 46801.331 0.0000000e+00
562.0879899999999 562.0859850000002 562.0899899999998 1.0014600 0.0105679 1.0000000 0.9999999 1.0014601 46782.188 0.0000000e+00
562.0919899999999 562.0899899999998 562.0939949999997 0.9980310 0.0100569 1.0000000 0.9999999 0.9980311 46782.521 0.0000000e+00
562.096 562.0939949999997 562.0980000000002 1.0059400 0.0097135 1.0000000 0.9999999 1.0059401 46802.331 0.0000000e+00
562.1 562.0980000000002 562.1020000000002 0.9990460 0.0096204 1.0000000 0.9999999 0.9990461 46802.664 0.0000000e+00
562.104 562.1020000000002 562.1060050000001 0.9978080 0.0097212 1.0000000 0.9999999 0.9978081 46802.998 0.0000000e+00
562.1080100000001 562.1060050000001 562.1100100000001 0.9993950 0.0098814 1.0000000 0.9999999 0.9993951 46783.854 0.0000000e+00
562.11201 562.1100100000001 562.1140150000002 0.9998410 0.0102262 1.0000000 0.9999999 0.9998411 46784.187 0.0000000e+00
562.11602 562.1140150000002 562.11802 1.0026300 0.0108020 1.0000000 0.9999999 1.0026301 46803.998 0.0000000e+00
562.1200200000001 562.11802 562.1220200000001 0.9970630 0.0109142 1.0000000 0.9999999 0.9970631 46901.962 0.0000000e+00
562.1240200000003 562.1220200000001 562.1260000000001 0.9966680 0.0104673 1.0000000 0.9999999 0.9966681 47000.336 0.0000000e+00
562.1279800000001 562.1260000000001 562.1299800000002 1.0013500 0.0100649 1.0000000 0.9999999 1.0013501 46981.026 0.0000000e+00
562.1319799999999 562.1299800000002 562.1339849999999 0.9908800 0.0098594 1.0000000 0.9999999 0.9908801 46883.401 0.0000000e+00
562.1359899999999 562.1339849999999 562.1379900000001 0.9910040 0.0097248 1.0000000 0.9999999 0.9910041 46805.661 0.0000000e+00
562.1399900000001 562.1379900000001 562.1419900000005 0.9909330 0.0096112 1.0000000 0.9999999 0.9909331 46805.994 0.0000000e+00
562.1439900000001 562.1419900000005 562.1459950000002 0.9953730 0.0097471 1.0000000 0.9999999 0.9953731 46806.327 0.0000000e+00
562.1479999999999 562.1459950000002 562.1500000000001 0.9997100 0.0101931 1.0000000 0.9999999 0.9997101 46787.183 0.0000000e+00
562.1519999999999 562.1500000000001 562.154005 1.0032100 0.0107269 1.0000000 0.9999999 1.0032101 46787.516 0.0000000e+00
562.1560099999999 562.154005 562.1580100000002 0.9959690 0.0108710 1.0000000 0.9999999 0.9959691 46807.328 0.0000000e+00
562.16001 562.1580100000002 562.1620099999998 1.0041300 0.0106411 1.0000000 0.9999999 1.0041301 46807.661 0.0000000e+00
562.1640100000002 562.1620099999998 562.166015 1.0026600 0.0102895 1.0000000 0.9999999 1.0026601 46807.994 0.0000000e+00
562.1680199999998 562.166015 562.1700200000002 0.9986620 0.0101324 1.0000000 0.9999999 0.9986621 46886.407 0.0000000e+00
562.1720200000001 562.1700200000002 562.1740000000001 0.9949430 0.0097608 1.0000000 0.9999999 0.9949431 46984.707 0.0000000e+00
562.1759799999999 562.1740000000001 562.1779799999999 0.9971040 0.0094779 1.0000000 0.9999999 0.9971041 47004.681 0.0000000e+00
562.1799800000006 562.1779799999999 562.1819799999998 0.9992480 0.0096818 1.0000000 0.9999999 0.9992481 46906.965 0.0000000e+00
562.18398 562.1819799999998 562.1859850000001 0.9973440 0.0101637 1.0000000 0.9999999 0.9973441 46809.657 0.0000000e+00
562.1879900000001 562.1859850000001 562.1899900000001 0.9936920 0.0107433 1.0000000 0.9999999 0.9936921 46790.511 0.0000000e+00
562.19199 562.1899900000001 562.1939950000003 1.0039000 0.0111024 1.0000000 0.9999999 1.0039001 46790.844 0.0000000e+00
562.196 562.1939950000003 562.1980000000002 0.9966380 0.0107991 1.0000000 0.9999999 0.9966381 46810.658 0.0000000e+00
562.2000000000002 562.1980000000002 562.2020000000002 0.9917480 0.0102205 1.0000000 0.9999999 0.9917481 46810.991 0.0000000e+00
562.2040000000001 562.2020000000002 562.2060049999999 1.0047800 0.0098011 1.0000000 0.9999999 1.0047801 46811.324 0.0000000e+00
562.2080100000001 562.2060049999999 562.21001 1.0123900 0.0096934 1.0000000 0.9999999 1.0123901 46792.177 0.0000000e+00
562.2120100000003 562.21001 562.214015 1.0018400 0.0098009 1.0000000 0.9999999 1.0018401 46792.510 0.0000000e+00
562.2160200000003 562.214015 562.2180200000004 0.9983160 0.0099886 1.0000000 0.9999999 0.9983161 46812.325 0.0000000e+00
562.2200200000002 562.2180200000004 562.2220199999999 0.9910940 0.0103354 1.0000000 0.9999999 0.9910941 46910.306 0.0000000e+00
562.2240200000001 562.2220199999999 562.226 1.0016700 0.0109242 1.0000000 0.9999999 1.0016701 47008.697 0.0000000e+00
562.2279799999998 562.226 562.2299799999997 1.0017400 0.0109900 1.0000000 0.9999999 1.0017401 46989.384 0.0000000e+00
562.23198 562.2299799999997 562.2339850000001 0.9920560 0.0104470 1.0000000 0.9999999 0.9920561 46891.741 0.0000000e+00
562.2359899999999 562.2339850000001 562.2379900000003 0.9899340 0.0100061 1.0000000 0.9999999 0.9899341 46813.988 0.0000000e+00
562.23999 562.2379900000003 562.2419900000001 0.9962680 0.0098535 1.0000000 0.9999999 0.9962681 46814.321 0.0000000e+00
562.2439899999998 562.2419900000001 562.2459950000002 1.0020800 0.0098026 1.0000000 0.9999999 1.0020801 46814.654 0.0000000e+00
562.2479999999998 562.2459950000002 562.2500000000001 1.0024700 0.0097679 1.0000000 0.9999999 1.0024701 46795.506 0.0000000e+00
562.2520000000003 562.2500000000001 562.2540050000001 1.0040000 0.0099749 1.0000000 0.9999999 1.0040001 46795.839 0.0000000e+00
562.25601 562.2540050000001 562.2580100000001 0.9947400 0.0104126 1.0000000 0.9999999 0.9947401 46815.654 0.0000000e+00
562.26001 562.2580100000001 562.2620099999997 0.9970090 0.0107911 1.0000000 0.9999999 0.9970091 46815.988 0.0000000e+00
562.2640099999998 562.2620099999997 562.2660149999999 1.0103400 0.0108675 1.0000000 0.9999999 1.0103401 46816.321 0.0000000e+00
562.2680199999998 562.2660149999999 562.2700199999997 0.9928530 0.0106066 1.0000000 0.9999999 0.9928531 46894.747 0.0000000e+00
562.2720199999999 562.2700199999997 562.2740000000001 0.9964800 0.0103644 1.0000000 0.9999999 0.9964801 46993.065 0.0000000e+00
562.2759799999999 562.2740000000001 562.2779800000001 1.0068000 0.0101162 1.0000000 0.9999999 1.0068001 47013.042 0.0000000e+00
562.27998 562.2779800000001 562.2819800000001 1.0085600 0.0097785 1.0000000 0.9999999 1.0085601 46915.309 0.0000000e+00
562.2839799999999 562.2819800000001 562.2859849999996 0.9942920 0.0095024 1.0000000 0.9999999 0.9942921 46817.983 0.0000000e+00
562.28799 562.2859849999996 562.28999 0.9831780 0.0096510 1.0000000 0.9999999 0.9831781 46798.834 0.0000000e+00
562.29199 562.28999 562.293995 1.0075100 0.0101952 1.0000000 0.9999999 1.0075101 46799.167 0.0000000e+00
562.2959999999999 562.293995 562.2979999999999 1.0044800 0.0108648 1.0000000 0.9999999 1.0044801 46818.984 0.0000000e+00
562.3000000000002 562.2979999999999 562.3019999999998 1.0041500 0.0113062 1.0000000 0.9999999 1.0041501 46819.317 0.0000000e+00
562.3040000000001 562.3019999999998 562.3060050000005 1.0102800 0.0109625 1.0000000 0.9999999 1.0102801 46819.650 0.0000000e+00
562.30801 562.3060050000005 562.31001 1.0005500 0.0102453 1.0000000 0.9999999 1.0005501 46800.500 0.0000000e+00
562.3120099999999 562.31001 562.3140150000004 0.9987130 0.0098326 1.0000000 0.9999999 0.9987131 46800.833 0.0000000e+00
562.3160199999998 562.3140150000004 562.3180199999999 0.9882010 0.0097229 1.0000000 0.9999999 0.9882011 46820.651 0.0000000e+00
562.3200200000001 562.3180199999999 562.3220199999998 0.9868350 0.0096537 1.0000000 0.9999999 0.9868351 46918.650 0.0000000e+00
562.3240199999998 562.3220199999998 562.326 0.9953200 0.0098915 1.0000000 0.9999999 0.9953201 47017.059 0.0000000e+00
562.3279800000001 562.326 562.32998 0.9969730 0.0104950 1.0000000 0.9999999 0.9969731 46997.742 0.0000000e+00
562.33198 562.32998 562.3339850000001 1.0061600 0.0109846 1.0000000 0.9999999 1.0061601 46900.082 0.0000000e+00
562.3359899999999 562.3339850000001 562.3379899999999 1.0076500 0.0109318 1.0000000 0.9999999 1.0076501 46822.314 0.0000000e+00
562.3399900000001 562.3379899999999 562.3419900000001 1.0113600 0.0105643 1.0000000 0.9999999 1.0113601 46822.647 0.0000000e+00
562.34399 562.3419900000001 562.345995 0.9992530 0.0101728 1.0000000 0.9999999 0.9992531 46822.980 0.0000000e+00
562.3479999999997 562.345995 562.35 1.0049000 0.0099785 1.0000000 0.9999999 1.0049001 46803.829 0.0000000e+00
562.352 562.35 562.3540049999999 0.9959610 0.0098439 1.0000000 0.9999999 0.9959611 46804.161 0.0000000e+00
562.3560099999997 562.3540049999999 562.3580099999999 0.9964500 0.0097423 1.0000000 0.9999999 0.9964501 46823.981 0.0000000e+00
562.3600099999996 562.3580099999999 562.36201 1.0101500 0.0098990 1.0000000 0.9999999 1.0101501 46824.314 0.0000000e+00
562.3640099999999 562.36201 562.3660150000002 0.9996490 0.0102822 1.0000000 0.9999999 0.9996491 46824.647 0.0000000e+00
562.3680200000001 562.3660150000002 562.37002 0.9910490 0.0107038 1.0000000 0.9999999 0.9910491 46903.088 0.0000000e+00
562.3720200000002 562.37002 562.3740000000003 1.0016300 0.0109773 1.0000000 0.9999999 1.0016301 47001.422 0.0000000e+00
562.3759800000003 562.3740000000003 562.3779800000001 0.9930330 0.0107450 1.0000000 0.9999999 0.9930331 47021.403 0.0000000e+00
562.3799799999999 562.3779800000001 562.38198 0.9903710 0.0102457 1.0000000 0.9999999 0.9903711 46923.653 0.0000000e+00
562.3839800000002 562.38198 562.385985 0.9982740 0.0098411 1.0000000 0.9999999 0.9982741 46826.310 0.0000000e+00
562.3879899999998 562.385985 562.3899900000001 0.9990260 0.0096607 1.0000000 0.9999999 0.9990261 46807.157 0.0000000e+00
562.3919900000002 562.3899900000001 562.393995 1.0059700 0.0097139 1.0000000 0.9999999 1.0059701 46807.490 0.0000000e+00
562.3959999999998 562.393995 562.3980000000001 0.9956400 0.0099168 1.0000000 0.9999999 0.9956401 46827.311 0.0000000e+00
562.3999999999999 562.3980000000001 562.4019999999998 1.0000700 0.0104293 1.0000000 0.9999999 1.0000701 46827.644 0.0000000e+00
562.4039999999999 562.4019999999998 562.4060049999999 1.0008800 0.0109816 1.0000000 0.9999999 1.0008801 46827.977 0.0000000e+00
562.4080100000001 562.4060049999999 562.4100100000005 1.0064800 0.0110422 1.0000000 0.9999999 1.0064801 46808.823 0.0000000e+00
562.4120100000002 562.4100100000005 562.4140150000001 0.9883220 0.0105943 1.0000000 0.9999999 0.9883221 46809.156 0.0000000e+00
562.41602 562.4140150000001 562.4180200000001 0.9962910 0.0101510 1.0000000 0.9999999 0.9962911 46828.978 0.0000000e+00
562.42002 562.4180200000001 562.4220200000001 0.9985860 0.0099931 1.0000000 0.9999999 0.9985861 46926.994 0.0000000e+00
562.42402 562.4220200000001 562.4260000000002 0.9923280 0.0099569 1.0000000 0.9999999 0.9923281 47025.420 0.0000000e+00
562.4279799999999 562.4260000000002 562.4299799999999 1.0073600 0.0097929 1.0000000 0.9999999 1.0073601 47006.099 0.0000000e+00
562.4319800000003 562.4299799999999 562.4339849999999 1.0127300 0.0098544 1.0000000 0.9999999 1.0127301 46908.422 0.0000000e+00
562.43599 562.4339849999999 562.4379900000001 0.9881960 0.0104167 1.0000000 0.9999999 0.9881961 46830.640 0.0000000e+00
562.4399899999999 562.4379900000001 562.44199 0.9890040 0.0109537 1.0000000 0.9999999 0.9890041 46830.973 0.0000000e+00
562.4439900000001 562.44199 562.4459949999997 0.9925670 0.0110641 1.0000000 0.9999999 0.9925671 46831.306 0.0000000e+00
562.4480000000004 562.4459949999997 562.4499999999999 0.9868980 0.0108558 1.0000000 0.9999999 0.9868981 46812.151 0.0000000e+00
562.4519999999999 562.4499999999999 562.454005 0.9942520 0.0104342 1.0000000 0.9999999 0.9942521 46812.484 0.0000000e+00
562.4560100000001 562.454005 562.4580099999997 1.0079200 0.0099761 1.0000000 0.9999999 1.0079201 46832.307 0.0000000e+00
562.4600100000004 562.4580099999997 562.46201 1.0102000 0.0096495 1.0000000 0.9999999 1.0102001 46832.640 0.0000000e+00
562.4640099999998 562.46201 562.466015 0.9967890 0.0096187 1.0000000 0.9999999 0.9967891 46832.973 0.0000000e+00
562.4680200000003 562.466015 562.47002 0.9906890 0.0099984 1.0000000 0.9999999 0.9906891 46911.428 0.0000000e+00
562.4720199999998 562.47002 562.4739999999999 1.0015200 0.0104695 1.0000000 0.9999999 1.0015201 47009.780 0.0000000e+00
562.4759799999999 562.4739999999999 562.47798 0.9958260 0.0108176 1.0000000 0.9999999 0.9958261 47029.764 0.0000000e+00
562.4799799999998 562.47798 562.48198 0.9912340 0.0109449 1.0000000 0.9999999 0.9912341 46931.997 0.0000000e+00
562.48398 562.48198 562.4859849999999 1.0072900 0.0107219 1.0000000 0.9999999 1.0072901 46834.636 0.0000000e+00
562.48799 562.4859849999999 562.48999 0.9982870 0.0103257 1.0000000 0.9999999 0.9982871 46815.480 0.0000000e+00
562.4919900000001 562.48999 562.4939950000002 1.0075700 0.0100687 1.0000000 0.9999999 1.0075701 46815.813 0.0000000e+00
562.4959999999999 562.4939950000002 562.498 1.0124400 0.0100078 1.0000000 0.9999999 1.0124401 46835.637 0.0000000e+00
562.5 562.498 562.5020000000001 1.0009200 0.0099644 1.0000000 0.9999999 1.0009201 46835.970 0.0000000e+00
562.5039999999998 562.5020000000001 562.5060049999998 1.0012600 0.0099184 1.0000000 0.9999999 1.0012601 46836.303 0.0000000e+00
562.50801 562.5060049999998 562.5100099999999 1.0046700 0.0103666 1.0000000 0.9999999 1.0046701 46817.146 0.0000000e+00
562.51201 562.5100099999999 562.5140149999999 0.9852380 0.0111465 1.0000000 0.9999999 0.9852381 46817.479 0.0000000e+00
562.5160200000003 562.5140149999999 562.5180199999998 0.9988700 0.0114716 1.0000000 0.9999999 0.9988701 46837.304 0.0000000e+00
562.5200199999997 562.5180199999998 562.5220199999999 1.0052000 0.0109368 1.0000000 0.9999999 1.0052001 46935.338 0.0000000e+00
562.5240200000001 562.5220199999999 562.5260000000001 0.9991230 0.0102674 1.0000000 0.9999999 0.9991231 47033.781 0.0000000e+00
562.5279799999998 562.5260000000001 562.5299799999999 1.0051000 0.0099487 1.0000000 0.9999999 1.0051001 47014.457 0.0000000e+00
562.5319800000001 562.5299799999999 562.5339849999999 0.9949680 0.0099391 1.0000000 0.9999999 0.9949681 46916.762 0.0000000e+00
562.5359900000001 562.5339849999999 562.5379900000003 0.9933530 0.0099005 1.0000000 0.9999999 0.9933531 46838.967 0.0000000e+00
562.5399900000001 562.5379900000003 562.5419900000003 0.9955520 0.0100544 1.0000000 0.9999999 0.9955521 46839.300 0.0000000e+00
562.5439899999999 562.5419900000003 562.545995 1.0107700 0.0106392 1.0000000 0.9999999 1.0107701 46839.633 0.0000000e+00
562.548 562.545995 562.5500000000002 1.0062300 0.0111419 1.0000000 0.9999999 1.0062301 46820.474 0.0000000e+00
562.5519999999998 562.5500000000002 562.5540050000002 1.0004100 0.0111895 1.0000000 0.9999999 1.0004101 46820.807 0.0000000e+00
562.5560099999999 562.5540050000002 562.5580099999999 0.9895210 0.0109080 1.0000000 0.9999999 0.9895211 46840.634 0.0000000e+00
562.5600099999998 562.5580099999999 562.5620100000002 0.9935320 0.0106367 1.0000000 0.9999999 0.9935321 46840.967 0.0000000e+00
562.5640099999997 562.5620100000002 562.5660150000002 0.9932810 0.0102901 1.0000000 0.9999999 0.9932811 46841.300 0.0000000e+00
562.5680200000002 562.5660150000002 562.5700199999999 0.9969270 0.0099273 1.0000000 0.9999999 0.9969271 46919.768 0.0000000e+00
562.5720199999997 562.5700199999999 562.5739999999998 0.9909850 0.0097389 1.0000000 0.9999999 0.9909851 47018.138 0.0000000e+00
562.5759800000002 562.5739999999998 562.57798 0.9995730 0.0099614 1.0000000 0.9999999 0.9995731 47038.125 0.0000000e+00
562.5799800000007 562.57798 562.5819799999999 1.0013900 0.0105459 1.0000000 0.9999999 1.0013901 46940.340 0.0000000e+00
562.5839799999998 562.5819799999999 562.5859849999998 1.0059400 0.0109840 1.0000000 0.9999999 1.0059401 46842.963 0.0000000e+00
562.5879900000001 562.5859849999998 562.5899900000001 1.0018300 0.0108798 1.0000000 0.9999999 1.0018301 46823.803 0.0000000e+00
562.5919900000005 562.5899900000001 562.593995 0.9999170 0.0106516 1.0000000 0.9999999 0.9999171 46824.136 0.0000000e+00
562.596 562.593995 562.598 0.9995480 0.0103385 1.0000000 0.9999999 0.9995481 46843.963 0.0000000e+00
562.6000000000004 562.598 562.6019999999997 0.9968590 0.0100278 1.0000000 0.9999999 0.9968591 46844.296 0.0000000e+00
562.6039999999999 562.6019999999997 562.6060050000002 0.9996120 0.0096885 1.0000000 0.9999999 0.9996121 46844.629 0.0000000e+00
562.6080100000004 562.6060050000002 562.6100100000002 0.9978360 0.0101217 1.0000000 0.9999999 0.9978361 46825.469 0.0000000e+00
562.6120100000002 562.6100100000002 562.614015 1.0009100 0.0115520 1.0000000 0.9999999 1.0009101 46825.802 0.0000000e+00
562.6160200000003 562.614015 562.6180200000001 1.0051400 0.0121108 1.0000000 0.9999999 1.0051401 46845.630 0.0000000e+00
562.6200199999998 562.6180200000001 562.6220199999999 0.9944460 0.0126180 1.0000000 0.9999999 0.9944461 46943.681 0.0000000e+00
562.6240200000002 562.6220199999999 562.6260000000001 1.0083500 0.0130729 1.0000000 0.9999999 1.0083501 47042.142 0.0000000e+00
562.6279800000004 562.6260000000001 562.6299799999999 1.0042300 0.0128113 1.0000000 0.9999999 1.0042301 47022.815 0.0000000e+00
562.63198 562.6299799999999 562.633985 1.0076800 0.0121678 1.0000000 0.9999999 1.0076801 46925.103 0.0000000e+00
562.6359900000003 562.633985 562.6379899999996 1.0006700 0.0116640 1.0000000 0.9999999 1.0006701 46847.293 0.0000000e+00
562.63999 562.6379899999996 562.6419900000001 0.9767040 0.0114640 1.0000000 0.9999999 0.9767041 46847.626 0.0000000e+00
562.6439899999999 562.6419900000001 562.6459950000002 0.9826740 0.0113799 1.0000000 0.9999999 0.9826741 46847.959 0.0000000e+00
562.6479999999998 562.6459950000002 562.6500000000003 0.9856980 0.0112140 1.0000000 0.9999999 0.9856981 46828.797 0.0000000e+00
562.6519999999999 562.6500000000003 562.6540050000002 0.9893580 0.0116406 1.0000000 0.9999999 0.9893581 46829.130 0.0000000e+00
562.6560100000004 562.6540050000002 562.6580100000001 0.9939500 0.0124426 1.0000000 0.9999999 0.9939501 46848.960 0.0000000e+00
562.6600099999997 562.6580100000001 562.66201 1.0176000 0.0130094 1.0000000 0.9999999 1.0176001 46849.293 0.0000000e+00
562.66401 562.66201 562.6660150000001 1.0100400 0.0129131 1.0000000 0.9999999 1.0100401 46849.626 0.0000000e+00
562.6680199999998 562.6660150000001 562.67002 1.0149100 0.0124073 1.0000000 0.9999999 1.0149101 46928.108 0.0000000e+00
562.6720200000002 562.67002 562.6740000000002 1.0097800 0.0118502 1.0000000 0.9999999 1.0097801 47026.496 0.0000000e+00
562.6759799999999 562.6740000000002 562.6779799999997 1.0005900 0.0115501 1.0000000 0.9999999 1.0005901 47046.487 0.0000000e+00
562.67998 562.6779799999997 562.6819800000002 0.9998190 0.0113248 1.0000000 0.9999999 0.9998191 46948.684 0.0000000e+00
562.68398 562.6819800000002 562.6859850000002 0.9918270 0.0113369 1.0000000 0.9999999 0.9918271 46851.289 0.0000000e+00
562.6879899999998 562.6859850000002 562.6899900000002 0.9965240 0.0118530 1.0000000 0.9999999 0.9965241 46832.126 0.0000000e+00
562.6919899999998 562.6899900000002 562.6939950000001 1.0013400 0.0124911 1.0000000 0.9999999 1.0013401 46832.459 0.0000000e+00
562.6960000000003 562.6939950000001 562.6980000000001 1.0082300 0.0128263 1.0000000 0.9999999 1.0082301 46852.290 0.0000000e+00
562.6999999999998 562.6980000000001 562.7019999999995 0.9990290 0.0129273 1.0000000 0.9999999 0.9990291 46852.623 0.0000000e+00
562.7040000000004 562.7019999999995 562.7060049999999 0.9941680 0.0126364 1.0000000 0.9999999 0.9941681 46852.956 0.0000000e+00
562.7080100000002 562.7060049999999 562.7100100000004 1.0000600 0.0120897 1.0000000 0.9999999 1.0000601 46833.792 0.0000000e+00
562.7120099999999 562.7100100000004 562.7140150000001 1.0081800 0.0115372 1.0000000 0.9999999 1.0081801 46834.125 0.0000000e+00
562.7160200000002 562.7140150000001 562.7180199999999 1.0067000 0.0112738 1.0000000 0.9999999 1.0067001 46853.957 0.0000000e+00
562.72002 562.7180199999999 562.7220199999999 0.9936850 0.0115674 1.0000000 0.9999999 0.9936851 46952.025 0.0000000e+00
562.72402 562.7220199999999 562.7260000000001 0.9990010 0.0122519 1.0000000 0.9999999 0.9990011 47050.503 0.0000000e+00
562.72798 562.7260000000001 562.7299799999997 0.9978910 0.0127476 1.0000000 0.9999999 0.9978911 47031.173 0.0000000e+00
562.73198 562.7299799999997 562.7339850000003 1.0120100 0.0128608 1.0000000 0.9999999 1.0120101 46933.443 0.0000000e+00
562.73599 562.7339850000003 562.7379900000001 1.0140000 0.0128249 1.0000000 0.9999999 1.0140001 46855.619 0.0000000e+00
562.73999 562.7379900000001 562.74199 0.9922040 0.0125826 1.0000000 0.9999999 0.9922041 46855.953 0.0000000e+00
562.7439900000003 562.74199 562.7459949999999 0.9915850 0.0121337 1.0000000 0.9999999 0.9915851 46856.286 0.0000000e+00
562.748 562.7459949999999 562.7499999999998 1.0018800 0.0114706 1.0000000 0.9999999 1.0018801 46837.120 0.0000000e+00
562.7520000000002 562.7499999999998 562.754005 0.9983130 0.0111227 1.0000000 0.9999999 0.9983131 46837.453 0.0000000e+00
562.75601 562.754005 562.7580100000001 1.0009700 0.0114831 1.0000000 0.9999999 1.0009701 46857.286 0.0000000e+00
562.76001 562.7580100000001 562.7620099999999 1.0140200 0.0124908 1.0000000 0.9999999 1.0140201 46857.619 0.0000000e+00
562.76401 562.7620099999999 562.7660149999999 0.9994460 0.0133159 1.0000000 0.9999999 0.9994461 46857.953 0.0000000e+00
562.7680199999999 562.7660149999999 562.7700199999999 0.9958480 0.0134740 1.0000000 0.9999999 0.9958481 46936.449 0.0000000e+00
562.7720200000001 562.7700199999999 562.774 0.9872030 0.0133830 1.0000000 0.9999999 0.9872031 47034.853 0.0000000e+00
562.7759800000005 562.774 562.77798 0.9904600 0.0129893 1.0000000 0.9999999 0.9904601 47054.848 0.0000000e+00
562.77998 562.77798 562.7819800000001 0.9970190 0.0122869 1.0000000 0.9999999 0.9970191 46957.028 0.0000000e+00
562.78398 562.7819800000001 562.785985 1.0003500 0.0114194 1.0000000 0.9999999 1.0003501 46859.615 0.0000000e+00
562.7879899999998 562.785985 562.7899899999995 1.0081900 0.0111476 1.0000000 0.9999999 1.0081901 46840.449 0.0000000e+00
562.7919899999999 562.7899899999995 562.7939950000002 1.0087400 0.0114946 1.0000000 0.9999999 1.0087401 46840.782 0.0000000e+00
562.796 562.7939950000002 562.7980000000001 1.0064400 0.0121941 1.0000000 0.9999999 1.0064401 46860.616 0.0000000e+00
562.7999999999998 562.7980000000001 562.8019999999999 1.0083600 0.0128182 1.0000000 0.9999999 1.0083601 46860.949 0.0000000e+00
562.8040000000001 562.8019999999999 562.8060050000001 1.0004300 0.0128960 1.0000000 0.9999999 1.0004301 46861.282 0.0000000e+00
562.8080100000004 562.8060050000001 562.81001 0.9866250 0.0126768 1.0000000 0.9999999 0.9866251 46842.115 0.0000000e+00
562.81201 562.81001 562.8140150000004 0.9872350 0.0123379 1.0000000 0.9999999 0.9872351 46842.448 0.0000000e+00
562.8160200000003 562.8140150000004 562.8180199999999 1.0117300 0.0119666 1.0000000 0.9999999 1.0117301 46862.283 0.0000000e+00
562.8200200000001 562.8180199999999 562.8220199999997 0.9954290 0.0115388 1.0000000 0.9999999 0.9954291 46960.369 0.0000000e+00
562.8240199999999 562.8220199999997 562.826 1.0021300 0.0112978 1.0000000 0.9999999 1.0021301 47058.865 0.0000000e+00
562.82798 562.826 562.8299800000002 1.0132600 0.0114600 1.0000000 0.9999999 1.0132601 47039.530 0.0000000e+00
562.8319799999999 562.8299800000002 562.8339849999998 0.9982390 0.0120314 1.0000000 0.9999999 0.9982391 46941.783 0.0000000e+00
562.8359900000003 562.8339849999998 562.8379900000003 0.9942700 0.0127825 1.0000000 0.9999999 0.9942701 46863.946 0.0000000e+00
562.8399900000003 562.8379900000003 562.8419900000001 1.0053200 0.0130853 1.0000000 0.9999999 1.0053201 46864.279 0.0000000e+00
562.8439900000004 562.8419900000001 562.8459949999999 1.0022600 0.0128055 1.0000000 0.9999999 1.0022601 46864.612 0.0000000e+00
562.848 562.8459949999999 562.8500000000004 0.9973900 0.0123255 1.0000000 0.9999999 0.9973901 46845.443 0.0000000e+00
