# x xmin xmax y dy cont resol fit_mask model deabs
573.92798 573.926 573.9304950000001 0.9913900 0.0054578 1.0000000 41009.502 0.0000000e+00 1.0000000 0.9913900
573.9330100000001 573.9304950000001 573.9355 0.9945990 0.0055096 1.0000000 41024.518 0.0000000e+00 1.0000000 0.9945990
573.93799 573.9355 573.9399900000001 0.9994510 0.0055566 1.0000000 40966.309 0.0000000e+00 1.0000000 0.9994510
573.94199 573.9399900000001 573.9445049999999 0.9932930 0.0055373 1.0000000 42514.221 0.0000000e+00 1.0000000 0.9932930
573.94702 573.9445049999999 573.949 0.9944040 0.0055143 1.0000000 42498.854 0.0000000e+00 1.0000000 0.9944040
573.95098 573.949 573.953495 1.0039000 0.0055202 1.0000000 42499.147 0.0000000e+00 1.0000000 1.0039000
573.95601 573.953495 573.9580100000001 1.0008600 0.0055459 1.0000000 42515.260 0.0000000e+00 1.0000000 1.0008600
573.96001 573.9580100000001 573.9625000000001 0.9955220 0.0055031 1.0000000 42531.309 0.0000000e+00 1.0000000 0.9955220
573.9649900000001 573.9625000000001 573.9669900000001 0.9884510 0.0054635 1.0000000 44202.156 0.0000000e+00 1.0000000 0.9884510
573.9689900000001 573.9669900000001 573.970995 1.0025600 0.0055271 1.0000000 44185.450 0.0000000e+00 1.0000000 1.0025600
573.973 573.970995 573.97549 0.9981980 0.0055419 1.0000000 44185.758 0.0000000e+00 1.0000000 0.9981980
573.97798 573.97549 573.9799800000001 0.9903510 0.0055029 1.0000000 42516.887 0.0000000e+00 1.0000000 0.9903510
573.98198 573.9799800000001 573.984495 0.9875890 0.0054749 1.0000000 42438.594 0.0000000e+00 1.0000000 0.9875890
573.98701 573.984495 573.9890150000001 0.9926370 0.0054979 1.0000000 42423.282 0.0000000e+00 1.0000000 0.9926370
573.99102 573.9890150000001 573.99351 1.0035300 0.0055182 1.0000000 41014.006 0.0000000e+00 1.0000000 1.0035300
573.996 573.99351 573.99849 1.0070800 0.0054854 1.0000000 41102.470 0.0000000e+00 1.0000000 1.0070800
574.00098 573.99849 574.00298 0.9987170 0.0054694 1.0000000 41044.046 0.0000000e+00 1.0000000 0.9987170
574.00498 574.00298 574.0074950000001 1.0001600 0.0055083 1.0000000 42455.990 0.0000000e+00 1.0000000 1.0001600
574.01001 574.0074950000001 574.0120099999999 1.0007700 0.0055280 1.0000000 42456.362 0.0000000e+00 1.0000000 1.0007700
574.01401 574.0120099999999 574.0165 0.9953060 0.0055308 1.0000000 42519.556 0.0000000e+00 1.0000000 0.9953060
574.01899 574.0165 574.0209950000001 0.9929080 0.0055464 1.0000000 44189.299 0.0000000e+00 1.0000000 0.9929080
574.023 574.0209950000001 574.0250000000001 0.9951970 0.0055837 1.0000000 44189.607 0.0000000e+00 1.0000000 0.9951970
574.027 574.0250000000001 574.0294900000001 1.0042000 0.0056000 1.0000000 44189.915 0.0000000e+00 1.0000000 1.0042000
574.0319800000001 574.0294900000001 574.033985 1.0036200 0.0055145 1.0000000 42505.145 0.0000000e+00 1.0000000 1.0036200
574.0359900000001 574.033985 574.038505 0.9983810 0.0054832 1.0000000 42426.902 0.0000000e+00 1.0000000 0.9983810
574.04102 574.038505 574.0430200000001 0.9978250 0.0055223 1.0000000 42442.959 0.0000000e+00 1.0000000 0.9978250
574.04502 574.0430200000001 574.0475100000001 0.9994990 0.0055394 1.0000000 41047.195 0.0000000e+00 1.0000000 0.9994990
574.0500000000001 574.0475100000001 574.05249 0.9968960 0.0055266 1.0000000 41121.060 0.0000000e+00 1.0000000 0.9968960
574.05498 574.05249 574.0569800000001 0.9952400 0.0055573 1.0000000 41047.907 0.0000000e+00 1.0000000 0.9952400
574.05898 574.0569800000001 574.0614949999999 0.9970010 0.0055601 1.0000000 42444.287 0.0000000e+00 1.0000000 0.9970010
574.0640099999999 574.0614949999999 574.066015 1.0001500 0.0054964 1.0000000 42428.973 0.0000000e+00 1.0000000 1.0001500
574.06802 574.066015 574.07051 1.0013900 0.0054599 1.0000000 42507.813 0.0000000e+00 1.0000000 1.0013900
574.073 574.07051 574.075 0.9982990 0.0054956 1.0000000 44193.457 0.0000000e+00 1.0000000 0.9982990
574.0770000000001 574.075 574.079005 1.0039800 0.0055450 1.0000000 44193.764 0.0000000e+00 1.0000000 1.0039800
574.08101 574.079005 574.0835 1.0000200 0.0055455 1.0000000 44194.073 0.0000000e+00 1.0000000 1.0000200
574.08599 574.0835 574.08799 0.9997840 0.0055422 1.0000000 42524.888 0.0000000e+00 1.0000000 0.9997840
574.0899900000001 574.08799 574.0925050000001 0.9950160 0.0055392 1.0000000 42462.277 0.0000000e+00 1.0000000 0.9950160
574.0950200000001 574.0925050000001 574.09702 1.0007900 0.0055573 1.0000000 42462.649 0.0000000e+00 1.0000000 1.0007900
574.09902 574.09702 574.10151 0.9967740 0.0055095 1.0000000 41051.056 0.0000000e+00 1.0000000 0.9967740
574.104 574.10151 574.10649 1.0005200 0.0054586 1.0000000 41110.204 0.0000000e+00 1.0000000 1.0005200
574.10898 574.10649 574.110985 0.9981410 0.0054881 1.0000000 41022.435 0.0000000e+00 1.0000000 0.9981410
574.11299 574.110985 574.115505 0.9955810 0.0055280 1.0000000 42432.593 0.0000000e+00 1.0000000 0.9955810
574.11802 574.115505 574.1200200000001 0.9969480 0.0055015 1.0000000 42448.652 0.0000000e+00 1.0000000 0.9969480
574.12202 574.1200200000001 574.1245100000001 0.9945720 0.0055030 1.0000000 42527.557 0.0000000e+00 1.0000000 0.9945720
574.1270000000001 574.1245100000001 574.129005 0.9993560 0.0055576 1.0000000 44197.614 0.0000000e+00 1.0000000 0.9993560
574.13101 574.129005 574.13301 1.0024700 0.0055611 1.0000000 44197.922 0.0000000e+00 1.0000000 1.0024700
574.13501 574.13301 574.1375 1.0016600 0.0054989 1.0000000 44215.249 0.0000000e+00 1.0000000 1.0016600
574.13999 574.1375 574.1419900000001 0.9974690 0.0054490 1.0000000 42544.645 0.0000000e+00 1.0000000 0.9974690
574.14399 574.1419900000001 574.146505 1.0076000 0.0054924 1.0000000 42529.184 0.0000000e+00 1.0000000 1.0076000
574.1490200000001 574.146505 574.1510000000001 1.0049200 0.0055197 1.0000000 42513.811 0.0000000e+00 1.0000000 1.0049200
574.1529800000001 574.1510000000001 574.155495 0.9974130 0.0054974 1.0000000 42514.104 0.0000000e+00 1.0000000 0.9974130
574.15801 574.155495 574.16001 0.9988540 0.0054969 1.0000000 42530.223 0.0000000e+00 1.0000000 0.9988540
574.16201 574.16001 574.1645000000001 0.9985120 0.0055255 1.0000000 40982.299 0.0000000e+00 1.0000000 0.9985120
574.16699 574.1645000000001 574.1695050000001 1.0010400 0.0055372 1.0000000 41041.243 0.0000000e+00 1.0000000 1.0010400
574.17202 574.1695050000001 574.174 0.9927420 0.0054520 1.0000000 41026.940 0.0000000e+00 1.0000000 0.9927420
574.17598 574.174 574.178495 0.9969150 0.0054081 1.0000000 42515.807 0.0000000e+00 1.0000000 0.9969150
574.18101 574.178495 574.18301 1.0047000 0.0054785 1.0000000 42531.927 0.0000000e+00 1.0000000 1.0047000
574.18501 574.18301 574.1875 1.0022600 0.0055169 1.0000000 42547.981 0.0000000e+00 1.0000000 1.0022600
574.1899900000001 574.1875 574.19199 0.9999790 0.0054824 1.0000000 44219.483 0.0000000e+00 1.0000000 0.9999790
574.1939900000001 574.19199 574.195995 0.9981730 0.0054666 1.0000000 44202.771 0.0000000e+00 1.0000000 0.9981730
574.198 574.195995 574.20049 0.9983060 0.0054832 1.0000000 44203.079 0.0000000e+00 1.0000000 0.9983060
574.20298 574.20049 574.20498 1.0058600 0.0054944 1.0000000 42533.554 0.0000000e+00 1.0000000 1.0058600
574.20698 574.20498 574.2094950000001 0.9996200 0.0054390 1.0000000 42455.230 0.0000000e+00 1.0000000 0.9996200
574.2120100000001 574.2094950000001 574.214015 1.0005300 0.0054126 1.0000000 42439.912 0.0000000e+00 1.0000000 1.0005300
574.2160200000001 574.214015 574.21851 0.9952050 0.0054708 1.0000000 41030.084 0.0000000e+00 1.0000000 0.9952050
574.221 574.21851 574.2234900000001 0.9910230 0.0055251 1.0000000 41118.582 0.0000000e+00 1.0000000 0.9910230
574.22598 574.2234900000001 574.22798 0.9964460 0.0055121 1.0000000 41060.134 0.0000000e+00 1.0000000 0.9964460
574.22998 574.22798 574.232495 0.9986510 0.0054693 1.0000000 42472.632 0.0000000e+00 1.0000000 0.9986510
574.23501 574.232495 574.23701 1.0038700 0.0054952 1.0000000 42473.004 0.0000000e+00 1.0000000 1.0038700
574.23901 574.23701 574.2415000000001 1.0001300 0.0054970 1.0000000 42536.223 0.0000000e+00 1.0000000 1.0001300
574.24399 574.2415000000001 574.245995 0.9956160 0.0054316 1.0000000 44206.620 0.0000000e+00 1.0000000 0.9956160
574.2479999999999 574.245995 574.25 0.9953050 0.0054081 1.0000000 44206.928 0.0000000e+00 1.0000000 0.9953050
574.2520000000001 574.25 574.25449 0.9922610 0.0054416 1.0000000 44207.236 0.0000000e+00 1.0000000 0.9922610
574.25698 574.25449 574.258985 0.9984000 0.0054765 1.0000000 42521.805 0.0000000e+00 1.0000000 0.9984000
574.2609900000001 574.258985 574.2635050000001 1.0025800 0.0054738 1.0000000 42443.532 0.0000000e+00 1.0000000 1.0025800
574.26602 574.2635050000001 574.26802 1.0018400 0.0054387 1.0000000 42459.595 0.0000000e+00 1.0000000 1.0018400
574.27002 574.26802 574.27251 0.9949850 0.0054603 1.0000000 41063.284 0.0000000e+00 1.0000000 0.9949850
574.275 574.27251 574.27749 0.9968720 0.0054793 1.0000000 41137.178 0.0000000e+00 1.0000000 0.9968720
574.27998 574.27749 574.28198 1.0006600 0.0054294 1.0000000 41063.996 0.0000000e+00 1.0000000 1.0006600
574.28398 574.28198 574.2864950000001 1.0017600 0.0054023 1.0000000 42460.923 0.0000000e+00 1.0000000 1.0017600
574.28901 574.2864950000001 574.291015 1.0065000 0.0054522 1.0000000 42445.603 0.0000000e+00 1.0000000 1.0065000
574.29302 574.291015 574.2955099999999 0.9995920 0.0054782 1.0000000 42524.474 0.0000000e+00 1.0000000 0.9995920
574.298 574.2955099999999 574.3 0.9954630 0.0054701 1.0000000 44210.778 0.0000000e+00 1.0000000 0.9954630
574.302 574.3 574.304005 0.9980240 0.0054631 1.0000000 44211.085 0.0000000e+00 1.0000000 0.9980240
574.30601 574.304005 574.3085000000001 0.9985520 0.0054742 1.0000000 44211.394 0.0000000e+00 1.0000000 0.9985520
574.3109900000001 574.3085000000001 574.3129900000001 0.9960570 0.0054768 1.0000000 42541.555 0.0000000e+00 1.0000000 0.9960570
574.3149900000001 574.3129900000001 574.317505 1.0024700 0.0054488 1.0000000 42478.919 0.0000000e+00 1.0000000 1.0024700
574.32002 574.317505 574.3220200000001 1.0065700 0.0054011 1.0000000 42479.291 0.0000000e+00 1.0000000 1.0065700
574.32402 574.3220200000001 574.3265100000001 1.0037300 0.0054000 1.0000000 41067.145 0.0000000e+00 1.0000000 1.0037300
574.3290000000001 574.3265100000001 574.33149 1.0056400 0.0054522 1.0000000 41126.316 0.0000000e+00 1.0000000 1.0056400
574.33398 574.33149 574.3359849999999 0.9964980 0.0055068 1.0000000 41038.512 0.0000000e+00 1.0000000 0.9964980
574.33799 574.3359849999999 574.340505 0.9977690 0.0055374 1.0000000 42449.223 0.0000000e+00 1.0000000 0.9977690
574.34302 574.340505 574.34502 0.9951130 0.0055658 1.0000000 42465.288 0.0000000e+00 1.0000000 0.9951130
574.34702 574.34502 574.34951 0.9921340 0.0056070 1.0000000 42544.224 0.0000000e+00 1.0000000 0.9921340
574.3520000000001 574.34951 574.354005 0.9925260 0.0055553 1.0000000 44214.935 0.0000000e+00 1.0000000 0.9925260
574.35601 574.354005 574.3580099999999 0.9971190 0.0054650 1.0000000 44215.243 0.0000000e+00 1.0000000 0.9971190
574.36001 574.3580099999999 574.3625 0.9977160 0.0054289 1.0000000 44232.577 0.0000000e+00 1.0000000 0.9977160
574.36499 574.3625 574.36699 0.9975800 0.0054509 1.0000000 42561.318 0.0000000e+00 1.0000000 0.9975800
574.36899 574.36699 574.3715050000001 0.9976870 0.0054760 1.0000000 42545.851 0.0000000e+00 1.0000000 0.9976870
574.3740200000001 574.3715050000001 574.3760000000001 1.0008900 0.0054638 1.0000000 42530.472 0.0000000e+00 1.0000000 1.0008900
574.3779800000001 574.3760000000001 574.3804950000001 1.0008700 0.0054628 1.0000000 41041.656 0.0000000e+00 1.0000000 1.0008700
574.38301 574.3804950000001 574.3855000000001 1.0012400 0.0055021 1.0000000 41056.684 0.0000000e+00 1.0000000 1.0012400
574.3879900000001 574.3855000000001 574.38999 1.0031100 0.0055368 1.0000000 40998.429 0.0000000e+00 1.0000000 1.0031100
574.39199 574.38999 574.394505 0.9922040 0.0054867 1.0000000 42547.555 0.0000000e+00 1.0000000 0.9922040
574.39702 574.394505 574.399 0.9865340 0.0054020 1.0000000 42532.175 0.0000000e+00 1.0000000 0.9865340
574.40098 574.399 574.403495 0.9962670 0.0053955 1.0000000 42532.468 0.0000000e+00 1.0000000 0.9962670
574.40601 574.403495 574.40801 1.0015800 0.0054602 1.0000000 42548.593 0.0000000e+00 1.0000000 1.0015800
574.4100099999999 574.40801 574.4125 1.0065900 0.0054872 1.0000000 42564.654 0.0000000e+00 1.0000000 1.0065900
574.4149900000001 574.4125 574.41699 1.0020500 0.0054633 1.0000000 44236.811 0.0000000e+00 1.0000000 1.0020500
574.41899 574.41699 574.420995 0.9974650 0.0054431 1.0000000 44220.092 0.0000000e+00 1.0000000 0.9974650
574.423 574.420995 574.4254900000001 0.9968800 0.0054611 1.0000000 44220.400 0.0000000e+00 1.0000000 0.9968800
574.42798 574.4254900000001 574.4299800000001 0.9965750 0.0054628 1.0000000 42550.221 0.0000000e+00 1.0000000 0.9965750
574.4319800000001 574.4299800000001 574.434495 0.9960590 0.0053739 1.0000000 42471.865 0.0000000e+00 1.0000000 0.9960590
574.43701 574.434495 574.439015 0.9941910 0.0053331 1.0000000 42456.542 0.0000000e+00 1.0000000 0.9941910
574.4410200000001 574.439015 574.4435100000001 0.9976630 0.0053945 1.0000000 41046.161 0.0000000e+00 1.0000000 0.9976630
574.446 574.4435100000001 574.44849 0.9972040 0.0054434 1.0000000 41134.694 0.0000000e+00 1.0000000 0.9972040
574.45098 574.44849 574.45298 0.9943550 0.0054218 1.0000000 41076.223 0.0000000e+00 1.0000000 0.9943550
574.45498 574.45298 574.457495 1.0004500 0.0053980 1.0000000 42489.274 0.0000000e+00 1.0000000 1.0004500
574.46001 574.457495 574.46201 0.9987450 0.0054151 1.0000000 42489.646 0.0000000e+00 1.0000000 0.9987450
574.46401 574.46201 574.4665 1.0019000 0.0054515 1.0000000 42552.890 0.0000000e+00 1.0000000 1.0019000
574.4689900000001 574.4665 574.470995 1.0064200 0.0054465 1.0000000 44223.941 0.0000000e+00 1.0000000 1.0064200
574.473 574.470995 574.475 1.0058300 0.0053853 1.0000000 44224.249 0.0000000e+00 1.0000000 1.0058300
574.4770000000001 574.475 574.47949 1.0052400 0.0053607 1.0000000 44224.557 0.0000000e+00 1.0000000 1.0052400
574.48198 574.47949 574.4839850000001 1.0050700 0.0054163 1.0000000 42538.466 0.0000000e+00 1.0000000 1.0050700
574.48599 574.4839850000001 574.488505 1.0036700 0.0054431 1.0000000 42460.162 0.0000000e+00 1.0000000 1.0036700
574.49102 574.488505 574.4930200000001 0.9998030 0.0054157 1.0000000 42476.231 0.0000000e+00 1.0000000 0.9998030
574.4950200000001 574.4930200000001 574.49751 1.0006100 0.0054105 1.0000000 41079.372 0.0000000e+00 1.0000000 1.0006100
574.5 574.49751 574.5024900000001 0.9988710 0.0054396 1.0000000 41153.295 0.0000000e+00 1.0000000 0.9988710
574.50498 574.5024900000001 574.50698 0.9979390 0.0054462 1.0000000 41080.084 0.0000000e+00 1.0000000 0.9979390
574.50898 574.50698 574.511495 1.0001300 0.0054005 1.0000000 42477.559 0.0000000e+00 1.0000000 1.0001300
574.51401 574.511495 574.5160149999999 1.0008500 0.0053391 1.0000000 42462.233 0.0000000e+00 1.0000000 1.0008500
574.51802 574.5160149999999 574.5205100000001 0.9944770 0.0053353 1.0000000 42541.134 0.0000000e+00 1.0000000 0.9944770
574.523 574.5205100000001 574.5250000000001 1.0004300 0.0054591 1.0000000 44228.099 0.0000000e+00 1.0000000 1.0004300
574.527 574.5250000000001 574.5290050000001 1.0033900 0.0055101 1.0000000 44228.406 0.0000000e+00 1.0000000 1.0033900
574.53101 574.5290050000001 574.5335 1.0031900 0.0054702 1.0000000 44228.715 0.0000000e+00 1.0000000 1.0031900
574.5359900000001 574.5335 574.53799 1.0026900 0.0054499 1.0000000 42558.221 0.0000000e+00 1.0000000 1.0026900
574.5399900000001 574.53799 574.5425050000001 0.9967840 0.0054429 1.0000000 42495.561 0.0000000e+00 1.0000000 0.9967840
574.54502 574.5425050000001 574.54702 1.0041200 0.0054481 1.0000000 42495.933 0.0000000e+00 1.0000000 1.0041200
574.54902 574.54702 574.55151 1.0041200 0.0054038 1.0000000 41083.233 0.0000000e+00 1.0000000 1.0041200
574.554 574.55151 574.5564899999999 1.0049500 0.0053446 1.0000000 41142.427 0.0000000e+00 1.0000000 1.0049500
574.55898 574.5564899999999 574.5609850000001 1.0002100 0.0053632 1.0000000 41054.589 0.0000000e+00 1.0000000 1.0002100
574.56299 574.5609850000001 574.565505 0.9969730 0.0054016 1.0000000 42465.853 0.0000000e+00 1.0000000 0.9969730
574.56802 574.565505 574.57002 0.9995300 0.0054120 1.0000000 42481.924 0.0000000e+00 1.0000000 0.9995300
574.57202 574.57002 574.57451 1.0046400 0.0054070 1.0000000 42560.890 0.0000000e+00 1.0000000 1.0046400
574.5770000000001 574.57451 574.579005 1.0018200 0.0054097 1.0000000 44232.256 0.0000000e+00 1.0000000 1.0018200
574.58101 574.579005 574.5830100000001 1.0002500 0.0054660 1.0000000 44232.564 0.0000000e+00 1.0000000 1.0002500
574.58501 574.5830100000001 574.5875000000001 0.9993520 0.0054752 1.0000000 44249.905 0.0000000e+00 1.0000000 0.9993520
574.5899900000001 574.5875000000001 574.5919900000001 1.0011200 0.0053750 1.0000000 42577.991 0.0000000e+00 1.0000000 1.0011200
574.5939900000001 574.5919900000001 574.596505 0.9975210 0.0053318 1.0000000 42562.518 0.0000000e+00 1.0000000 0.9975210
574.59902 574.596505 574.601 1.0028100 0.0053881 1.0000000 42547.132 0.0000000e+00 1.0000000 1.0028100
574.60298 574.601 574.605495 0.9939790 0.0054721 1.0000000 42547.425 0.0000000e+00 1.0000000 0.9939790
574.60801 574.605495 574.6100100000001 0.9956000 0.0054545 1.0000000 42563.556 0.0000000e+00 1.0000000 0.9956000
574.61201 574.6100100000001 574.6145 0.9997680 0.0054203 1.0000000 41014.419 0.0000000e+00 1.0000000 0.9997680
574.61699 574.6145 574.619505 1.0003000 0.0053979 1.0000000 41073.409 0.0000000e+00 1.0000000 1.0003000
574.62202 574.619505 574.624 0.9946300 0.0054092 1.0000000 41059.094 0.0000000e+00 1.0000000 0.9946300
574.62598 574.624 574.6284949999999 0.9884060 0.0054231 1.0000000 42549.128 0.0000000e+00 1.0000000 0.9884060
574.63101 574.6284949999999 574.63301 0.9909480 0.0054030 1.0000000 42565.260 0.0000000e+00 1.0000000 0.9909480
574.63501 574.63301 574.6375 0.9886520 0.0053316 1.0000000 42581.327 0.0000000e+00 1.0000000 0.9886520
574.63999 574.6375 574.6419900000001 0.9748840 0.0052982 1.0000000 44254.139 0.0000000e+00 1.0000000 0.9748840
574.64399 574.6419900000001 574.6459950000001 0.9843410 0.0053716 1.0000000 44237.413 0.0000000e+00 1.0000000 0.9843410
574.648 574.6459950000001 574.65049 0.9868540 0.0053846 1.0000000 44237.721 0.0000000e+00 1.0000000 0.9868540
574.6529800000001 574.65049 574.65498 0.9842580 0.0053473 1.0000000 42566.887 0.0000000e+00 1.0000000 0.9842580
574.6569800000001 574.65498 574.6594950000001 0.9882890 0.0053520 1.0000000 42488.501 0.0000000e+00 1.0000000 0.9882890
574.66201 574.6594950000001 574.6640150000001 0.9948900 0.0053826 1.0000000 42473.171 0.0000000e+00 1.0000000 0.9948900
574.66602 574.6640150000001 574.66851 0.9959700 0.0054225 1.0000000 41062.238 0.0000000e+00 1.0000000 0.9959700
574.671 574.66851 574.67349 0.9973820 0.0054622 1.0000000 41150.806 0.0000000e+00 1.0000000 0.9973820
574.67598 574.67349 574.6779799999999 0.9917040 0.0054135 1.0000000 41092.312 0.0000000e+00 1.0000000 0.9917040
574.67998 574.6779799999999 574.682495 0.9971230 0.0053104 1.0000000 42505.916 0.0000000e+00 1.0000000 0.9971230
574.68501 574.682495 574.68701 0.9907340 0.0053633 1.0000000 42506.288 0.0000000e+00 1.0000000 0.9907340
574.6890099999999 574.68701 574.6915 0.9945000 0.0054282 1.0000000 42569.556 0.0000000e+00 1.0000000 0.9945000
574.6939900000001 574.6915 574.695995 0.9973750 0.0054088 1.0000000 44241.262 0.0000000e+00 1.0000000 0.9973750
574.698 574.695995 574.7 1.0020200 0.0053741 1.0000000 44241.570 0.0000000e+00 1.0000000 1.0020200
574.7020000000001 574.7 574.7044900000001 0.9960600 0.0053821 1.0000000 44241.878 0.0000000e+00 1.0000000 0.9960600
574.70698 574.7044900000001 574.708985 0.9984360 0.0054235 1.0000000 42555.126 0.0000000e+00 1.0000000 0.9984360
574.71099 574.708985 574.713505 0.9987480 0.0054212 1.0000000 42476.792 0.0000000e+00 1.0000000 0.9987480
574.7160200000001 574.713505 574.71802 0.9958910 0.0053333 1.0000000 42492.867 0.0000000e+00 1.0000000 0.9958910
574.7200200000001 574.71802 574.72251 1.0009400 0.0053154 1.0000000 41095.461 0.0000000e+00 1.0000000 1.0009400
574.725 574.72251 574.72749 0.9980610 0.0053502 1.0000000 41169.413 0.0000000e+00 1.0000000 0.9980610
574.72998 574.72749 574.73198 0.9929260 0.0053724 1.0000000 41096.173 0.0000000e+00 1.0000000 0.9929260
574.73398 574.73198 574.736495 0.9974210 0.0053813 1.0000000 42494.194 0.0000000e+00 1.0000000 0.9974210
574.73901 574.736495 574.7410150000001 0.9979270 0.0053561 1.0000000 42478.863 0.0000000e+00 1.0000000 0.9979270
574.74302 574.7410150000001 574.74551 0.9973240 0.0053664 1.0000000 42557.795 0.0000000e+00 1.0000000 0.9973240
574.7479999999999 574.74551 574.75 0.9955620 0.0053937 1.0000000 44245.420 0.0000000e+00 1.0000000 0.9955620
574.7520000000001 574.75 574.754005 0.9997440 0.0054072 1.0000000 44245.727 0.0000000e+00 1.0000000 0.9997440
574.75601 574.754005 574.7585 1.0026400 0.0053592 1.0000000 44246.036 0.0000000e+00 1.0000000 1.0026400
574.7609900000001 574.7585 574.7629900000001 0.9993130 0.0052835 1.0000000 42574.888 0.0000000e+00 1.0000000 0.9993130
574.76499 574.7629900000001 574.767505 0.9963340 0.0052812 1.0000000 42512.203 0.0000000e+00 1.0000000 0.9963340
574.77002 574.767505 574.7720200000001 0.9974680 0.0053664 1.0000000 42512.575 0.0000000e+00 1.0000000 0.9974680
574.7740200000001 574.7720200000001 574.77651 1.0009000 0.0053898 1.0000000 41099.322 0.0000000e+00 1.0000000 1.0009000
574.779 574.77651 574.7814900000001 0.9959990 0.0053553 1.0000000 41158.539 0.0000000e+00 1.0000000 0.9959990
574.78398 574.7814900000001 574.785985 1.0007000 0.0053413 1.0000000 41070.667 0.0000000e+00 1.0000000 1.0007000
574.78799 574.785985 574.7905049999999 1.0019600 0.0053823 1.0000000 42482.483 0.0000000e+00 1.0000000 1.0019600
574.79302 574.7905049999999 574.79502 1.0026400 0.0054240 1.0000000 42498.560 0.0000000e+00 1.0000000 1.0026400
574.79702 574.79502 574.79951 0.9955380 0.0053813 1.0000000 42577.557 0.0000000e+00 1.0000000 0.9955380
574.802 574.79951 574.804005 0.9934780 0.0052833 1.0000000 44249.577 0.0000000e+00 1.0000000 0.9934780
574.80601 574.804005 574.80801 0.9951900 0.0052376 1.0000000 44249.885 0.0000000e+00 1.0000000 0.9951900
574.81001 574.80801 574.8125 0.9963700 0.0052890 1.0000000 44267.232 0.0000000e+00 1.0000000 0.9963700
574.8149900000001 574.8125 574.81699 0.9954640 0.0053511 1.0000000 42594.664 0.0000000e+00 1.0000000 0.9954640
574.8189900000001 574.81699 574.8215050000001 0.9949000 0.0053656 1.0000000 42579.184 0.0000000e+00 1.0000000 0.9949000
574.82402 574.8215050000001 574.826 0.9970680 0.0053213 1.0000000 42563.793 0.0000000e+00 1.0000000 0.9970680
574.82798 574.826 574.830495 0.9984500 0.0053032 1.0000000 41073.811 0.0000000e+00 1.0000000 0.9984500
574.8330100000001 574.830495 574.8355 0.9966530 0.0053379 1.0000000 41088.850 0.0000000e+00 1.0000000 0.9966530
574.83799 574.8355 574.83999 0.9948170 0.0053768 1.0000000 41030.549 0.0000000e+00 1.0000000 0.9948170
574.84199 574.83999 574.844505 0.9984470 0.0053696 1.0000000 42580.888 0.0000000e+00 1.0000000 0.9984470
574.84702 574.844505 574.849 1.0007800 0.0052810 1.0000000 42565.496 0.0000000e+00 1.0000000 1.0007800
574.85098 574.849 574.8534950000001 1.0005400 0.0052470 1.0000000 42565.789 0.0000000e+00 1.0000000 1.0005400
574.85601 574.8534950000001 574.8580099999999 1.0030100 0.0053086 1.0000000 42581.927 0.0000000e+00 1.0000000 1.0030100
574.86001 574.8580099999999 574.8625 1.0036100 0.0053687 1.0000000 42598.000 0.0000000e+00 1.0000000 1.0036100
574.86499 574.8625 574.86699 0.9934750 0.0053392 1.0000000 44271.466 0.0000000e+00 1.0000000 0.9934750
574.86899 574.86699 574.870995 1.0019500 0.0053102 1.0000000 44254.734 0.0000000e+00 1.0000000 1.0019500
574.8729999999999 574.870995 574.87549 1.0038900 0.0053161 1.0000000 44255.042 0.0000000e+00 1.0000000 1.0038900
574.8779800000001 574.87549 574.87998 1.0097800 0.0053450 1.0000000 42583.554 0.0000000e+00 1.0000000 1.0097800
574.88198 574.87998 574.884495 1.0009100 0.0053660 1.0000000 42505.137 0.0000000e+00 1.0000000 1.0009100
574.88701 574.884495 574.889015 0.9989760 0.0053295 1.0000000 42489.801 0.0000000e+00 1.0000000 0.9989760
574.89102 574.889015 574.8935100000001 1.0022500 0.0052495 1.0000000 41078.315 0.0000000e+00 1.0000000 1.0022500
574.8960000000001 574.8935100000001 574.89849 1.0040900 0.0052391 1.0000000 41166.917 0.0000000e+00 1.0000000 1.0040900
574.90098 574.89849 574.9029800000001 0.9961870 0.0052776 1.0000000 41108.400 0.0000000e+00 1.0000000 0.9961870
574.90498 574.9029800000001 574.9074949999999 0.9999150 0.0053549 1.0000000 42522.558 0.0000000e+00 1.0000000 0.9999150
574.9100099999999 574.9074949999999 574.91201 1.0068700 0.0053884 1.0000000 42522.930 0.0000000e+00 1.0000000 1.0068700
574.91401 574.91201 574.9165 1.0022600 0.0053299 1.0000000 42586.223 0.0000000e+00 1.0000000 1.0022600
574.91899 574.9165 574.920995 0.9971850 0.0053099 1.0000000 44258.583 0.0000000e+00 1.0000000 0.9971850
574.923 574.920995 574.925 0.9971570 0.0053333 1.0000000 44258.891 0.0000000e+00 1.0000000 0.9971570
574.927 574.925 574.92949 0.9931620 0.0053542 1.0000000 44259.199 0.0000000e+00 1.0000000 0.9931620
574.9319800000001 574.92949 574.9339850000001 0.9985370 0.0053345 1.0000000 42571.787 0.0000000e+00 1.0000000 0.9985370
574.9359900000001 574.9339850000001 574.9385050000001 0.9956480 0.0052292 1.0000000 42493.421 0.0000000e+00 1.0000000 0.9956480
574.9410200000001 574.9385050000001 574.94302 0.9951390 0.0051911 1.0000000 42509.502 0.0000000e+00 1.0000000 0.9951390
